Preparation of Training Data time: 27.600 seconds
TRAINING: | Iteration [1/12] | Loss 0.59 | Norm 5.000
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 1.177
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 1.656
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.543
TRAINING: | Iteration [5/12] | Loss 0.08 | Norm 1.456
TRAINING: | Iteration [6/12] | Loss 0.09 | Norm 1.145
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 0.743
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 0.651
TRAINING: | Iteration [9/12] | Loss 0.05 | Norm 0.456
TRAINING: | Iteration [10/12] | Loss 0.10 | Norm 2.491
TRAINING: | Iteration [11/12] | Loss 0.10 | Norm 2.796
TRAINING: | Iteration [12/12] | Loss 0.08 | Norm 1.665
Epoch: 1016/10000 | Epoch Time: 0.102 seconds
TRAINING: | Iteration [1/12] | Loss 0.14 | Norm 2.792
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 1.500
TRAINING: | Iteration [3/12] | Loss 0.06 | Norm 0.529
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 2.403
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 1.641
TRAINING: | Iteration [6/12] | Loss 0.14 | Norm 2.755
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 1.071
TRAINING: | Iteration [8/12] | Loss 0.09 | Norm 3.025
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 3.463
TRAINING: | Iteration [10/12] | Loss 0.13 | Norm 1.805
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 1.873
TRAINING: | Iteration [12/12] | Loss 0.08 | Norm 1.883
Epoch: 1017/10000 | Epoch Time: 0.102 seconds
TRAINING: | Iteration [1/12] | Loss 0.12 | Norm 2.427
TRAINING: | Iteration [2/12] | Loss 0.10 | Norm 1.866
TRAINING: | Iteration [3/12] | Loss 0.09 | Norm 1.510
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 1.892
TRAINING: | Iteration [5/12] | Loss 0.06 | Norm 0.735
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 0.740
TRAINING: | Iteration [7/12] | Loss 0.06 | Norm 0.876
TRAINING: | Iteration [8/12] | Loss 0.11 | Norm 1.807
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 0.466
TRAINING: | Iteration [10/12] | Loss 0.10 | Norm 2.737
TRAINING: | Iteration [11/12] | Loss 0.12 | Norm 2.753
TRAINING: | Iteration [12/12] | Loss 0.11 | Norm 2.465
Epoch: 1018/10000 | Epoch Time: 0.099 seconds
TRAINING: | Iteration [1/12] | Loss 0.15 | Norm 2.601
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 2.448
TRAINING: | Iteration [3/12] | Loss 0.10 | Norm 1.839
TRAINING: | Iteration [4/12] | Loss 0.12 | Norm 2.785
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 1.709
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 1.690
TRAINING: | Iteration [7/12] | Loss 0.15 | Norm 3.095
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 2.374
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 1.579
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 1.963
TRAINING: | Iteration [11/12] | Loss 0.25 | Norm 4.033
TRAINING: | Iteration [12/12] | Loss 0.08 | Norm 2.696
Epoch: 1019/10000 | Epoch Time: 0.102 seconds
TRAINING: | Iteration [1/12] | Loss 0.24 | Norm 4.772
TRAINING: | Iteration [2/12] | Loss 0.10 | Norm 2.329
TRAINING: | Iteration [3/12] | Loss 0.09 | Norm 1.644
TRAINING: | Iteration [4/12] | Loss 0.06 | Norm 1.034
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 0.732
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 0.988
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 2.538
TRAINING: | Iteration [8/12] | Loss 0.15 | Norm 2.351
TRAINING: | Iteration [9/12] | Loss 0.11 | Norm 2.882
TRAINING: | Iteration [10/12] | Loss 0.10 | Norm 1.537
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 2.832
TRAINING: | Iteration [12/12] | Loss 0.10 | Norm 1.775
Epoch: 1020/10000 | Epoch Time: 0.117 seconds
Saving Model
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 0.773
TRAINING: | Iteration [2/12] | Loss 0.05 | Norm 1.083
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 1.692
TRAINING: | Iteration [4/12] | Loss 0.11 | Norm 4.328
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 2.115
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 2.966
TRAINING: | Iteration [7/12] | Loss 0.15 | Norm 2.441
TRAINING: | Iteration [8/12] | Loss 0.09 | Norm 2.622
TRAINING: | Iteration [9/12] | Loss 0.11 | Norm 3.595
TRAINING: | Iteration [10/12] | Loss 0.11 | Norm 4.236
TRAINING: | Iteration [11/12] | Loss 0.11 | Norm 3.236
TRAINING: | Iteration [12/12] | Loss 0.13 | Norm 2.920
Epoch: 1021/10000 | Epoch Time: 0.106 seconds
TRAINING: | Iteration [1/12] | Loss 0.05 | Norm 1.091
TRAINING: | Iteration [2/12] | Loss 0.10 | Norm 4.485
TRAINING: | Iteration [3/12] | Loss 0.10 | Norm 4.858
TRAINING: | Iteration [4/12] | Loss 0.09 | Norm 1.610
TRAINING: | Iteration [5/12] | Loss 0.14 | Norm 3.212
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 0.938
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 2.590
TRAINING: | Iteration [8/12] | Loss 0.10 | Norm 3.895
TRAINING: | Iteration [9/12] | Loss 0.12 | Norm 3.164
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 1.462
TRAINING: | Iteration [11/12] | Loss 0.33 | Norm 5.000
TRAINING: | Iteration [12/12] | Loss 0.11 | Norm 1.740
Epoch: 1022/10000 | Epoch Time: 0.116 seconds
TRAINING: | Iteration [1/12] | Loss 0.12 | Norm 3.071
TRAINING: | Iteration [2/12] | Loss 0.11 | Norm 1.937
TRAINING: | Iteration [3/12] | Loss 0.09 | Norm 2.552
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 2.167
TRAINING: | Iteration [5/12] | Loss 0.07 | Norm 0.946
TRAINING: | Iteration [6/12] | Loss 0.12 | Norm 3.095
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 2.157
TRAINING: | Iteration [8/12] | Loss 0.11 | Norm 2.039
TRAINING: | Iteration [9/12] | Loss 0.14 | Norm 3.253
TRAINING: | Iteration [10/12] | Loss 0.11 | Norm 2.312
TRAINING: | Iteration [11/12] | Loss 0.07 | Norm 1.496
TRAINING: | Iteration [12/12] | Loss 0.21 | Norm 4.043
Epoch: 1023/10000 | Epoch Time: 0.102 seconds
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 1.937
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 1.886
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 1.512
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 1.923
TRAINING: | Iteration [5/12] | Loss 0.08 | Norm 2.871
TRAINING: | Iteration [6/12] | Loss 0.12 | Norm 2.490
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 2.413
TRAINING: | Iteration [8/12] | Loss 0.12 | Norm 2.873
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 0.954
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 2.008
TRAINING: | Iteration [11/12] | Loss 0.26 | Norm 4.872
TRAINING: | Iteration [12/12] | Loss 0.07 | Norm 1.592
Epoch: 1024/10000 | Epoch Time: 0.119 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 3.029
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 2.182
TRAINING: | Iteration [3/12] | Loss 0.14 | Norm 3.001
TRAINING: | Iteration [4/12] | Loss 0.11 | Norm 3.244
TRAINING: | Iteration [5/12] | Loss 0.06 | Norm 1.187
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 1.291
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 1.339
TRAINING: | Iteration [8/12] | Loss 0.10 | Norm 2.489
TRAINING: | Iteration [9/12] | Loss 0.10 | Norm 3.206
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 2.902
TRAINING: | Iteration [11/12] | Loss 0.10 | Norm 2.689
TRAINING: | Iteration [12/12] | Loss 0.10 | Norm 2.930
Epoch: 1025/10000 | Epoch Time: 0.104 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 1.007
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 2.101
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 2.336
TRAINING: | Iteration [4/12] | Loss 0.10 | Norm 1.532
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 3.444
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 0.771
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 2.135
TRAINING: | Iteration [8/12] | Loss 0.15 | Norm 3.418
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 2.148
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 2.182
TRAINING: | Iteration [11/12] | Loss 0.11 | Norm 3.571
TRAINING: | Iteration [12/12] | Loss 0.32 | Norm 4.957
Epoch: 1026/10000 | Epoch Time: 0.104 seconds
TRAINING: | Iteration [1/12] | Loss 0.11 | Norm 2.444
TRAINING: | Iteration [2/12] | Loss 0.12 | Norm 2.481
TRAINING: | Iteration [3/12] | Loss 0.16 | Norm 2.725
TRAINING: | Iteration [4/12] | Loss 0.10 | Norm 2.523
TRAINING: | Iteration [5/12] | Loss 0.10 | Norm 1.492
TRAINING: | Iteration [6/12] | Loss 0.09 | Norm 1.104
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 2.225
TRAINING: | Iteration [8/12] | Loss 0.13 | Norm 1.816
TRAINING: | Iteration [9/12] | Loss 0.11 | Norm 1.644
TRAINING: | Iteration [10/12] | Loss 0.06 | Norm 0.801
TRAINING: | Iteration [11/12] | Loss 0.13 | Norm 1.950
TRAINING: | Iteration [12/12] | Loss 0.11 | Norm 2.579
Epoch: 1027/10000 | Epoch Time: 0.105 seconds
TRAINING: | Iteration [1/12] | Loss 0.10 | Norm 1.694
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 0.863
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 0.536
TRAINING: | Iteration [4/12] | Loss 0.11 | Norm 2.141
TRAINING: | Iteration [5/12] | Loss 0.08 | Norm 2.506
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 0.534
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 2.039
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 1.231
TRAINING: | Iteration [9/12] | Loss 0.06 | Norm 0.865
TRAINING: | Iteration [10/12] | Loss 0.06 | Norm 1.051
TRAINING: | Iteration [11/12] | Loss 0.24 | Norm 4.063
TRAINING: | Iteration [12/12] | Loss 0.12 | Norm 2.540
Epoch: 1028/10000 | Epoch Time: 0.101 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 1.489
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 0.669
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 1.591
TRAINING: | Iteration [4/12] | Loss 0.09 | Norm 1.065
TRAINING: | Iteration [5/12] | Loss 0.10 | Norm 1.414
TRAINING: | Iteration [6/12] | Loss 0.13 | Norm 2.567
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 1.369
TRAINING: | Iteration [8/12] | Loss 0.10 | Norm 1.145
TRAINING: | Iteration [9/12] | Loss 0.14 | Norm 2.280
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 0.996
TRAINING: | Iteration [11/12] | Loss 0.12 | Norm 3.780
TRAINING: | Iteration [12/12] | Loss 0.09 | Norm 2.428
Epoch: 1029/10000 | Epoch Time: 0.102 seconds
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 1.904
TRAINING: | Iteration [2/12] | Loss 0.23 | Norm 4.400
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 1.800
TRAINING: | Iteration [4/12] | Loss 0.15 | Norm 2.730
TRAINING: | Iteration [5/12] | Loss 0.10 | Norm 1.853
TRAINING: | Iteration [6/12] | Loss 0.09 | Norm 1.174
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 3.518
TRAINING: | Iteration [8/12] | Loss 0.17 | Norm 3.699
TRAINING: | Iteration [9/12] | Loss 0.19 | Norm 3.687
TRAINING: | Iteration [10/12] | Loss 0.11 | Norm 1.252
TRAINING: | Iteration [11/12] | Loss 0.10 | Norm 1.405
TRAINING: | Iteration [12/12] | Loss 0.11 | Norm 2.949
Epoch: 1030/10000 | Epoch Time: 0.101 seconds
Saving Model
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 2.594
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 1.108
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 1.144
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 2.210
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 1.380
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 1.238
TRAINING: | Iteration [7/12] | Loss 0.14 | Norm 2.877
TRAINING: | Iteration [8/12] | Loss 0.10 | Norm 1.071
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.292
TRAINING: | Iteration [10/12] | Loss 0.11 | Norm 1.715
TRAINING: | Iteration [11/12] | Loss 0.10 | Norm 1.214
TRAINING: | Iteration [12/12] | Loss 0.14 | Norm 2.985
Epoch: 1031/10000 | Epoch Time: 0.122 seconds
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 1.226
TRAINING: | Iteration [2/12] | Loss 0.11 | Norm 1.892
TRAINING: | Iteration [3/12] | Loss 0.16 | Norm 3.572
TRAINING: | Iteration [4/12] | Loss 0.09 | Norm 2.229
TRAINING: | Iteration [5/12] | Loss 0.06 | Norm 1.274
TRAINING: | Iteration [6/12] | Loss 0.17 | Norm 3.774
TRAINING: | Iteration [7/12] | Loss 0.06 | Norm 0.620
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 1.264
TRAINING: | Iteration [9/12] | Loss 0.05 | Norm 0.995
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 1.274
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 0.968
TRAINING: | Iteration [12/12] | Loss 0.08 | Norm 1.306
Epoch: 1032/10000 | Epoch Time: 0.103 seconds
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 1.419
TRAINING: | Iteration [2/12] | Loss 0.15 | Norm 2.601
TRAINING: | Iteration [3/12] | Loss 0.19 | Norm 4.350
TRAINING: | Iteration [4/12] | Loss 0.10 | Norm 1.419
TRAINING: | Iteration [5/12] | Loss 0.13 | Norm 2.771
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 1.717
TRAINING: | Iteration [7/12] | Loss 0.07 | Norm 1.610
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 1.063
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.101
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 1.230
TRAINING: | Iteration [11/12] | Loss 0.17 | Norm 3.225
TRAINING: | Iteration [12/12] | Loss 0.19 | Norm 4.077
Epoch: 1033/10000 | Epoch Time: 0.104 seconds
TRAINING: | Iteration [1/12] | Loss 0.06 | Norm 0.746
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 2.036
TRAINING: | Iteration [3/12] | Loss 0.10 | Norm 1.310
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 1.515
TRAINING: | Iteration [5/12] | Loss 0.14 | Norm 2.682
TRAINING: | Iteration [6/12] | Loss 0.13 | Norm 1.857
TRAINING: | Iteration [7/12] | Loss 0.06 | Norm 1.427
TRAINING: | Iteration [8/12] | Loss 0.09 | Norm 2.247
TRAINING: | Iteration [9/12] | Loss 0.06 | Norm 1.477
TRAINING: | Iteration [10/12] | Loss 0.15 | Norm 3.573
TRAINING: | Iteration [11/12] | Loss 0.09 | Norm 1.608
TRAINING: | Iteration [12/12] | Loss 0.24 | Norm 4.178
Epoch: 1034/10000 | Epoch Time: 0.101 seconds
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 1.482
TRAINING: | Iteration [2/12] | Loss 0.14 | Norm 2.719
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 1.433
TRAINING: | Iteration [4/12] | Loss 0.11 | Norm 1.438
TRAINING: | Iteration [5/12] | Loss 0.12 | Norm 2.852
TRAINING: | Iteration [6/12] | Loss 0.09 | Norm 0.984
TRAINING: | Iteration [7/12] | Loss 0.14 | Norm 3.296
TRAINING: | Iteration [8/12] | Loss 0.11 | Norm 3.359
TRAINING: | Iteration [9/12] | Loss 0.14 | Norm 2.385
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 1.067
TRAINING: | Iteration [11/12] | Loss 0.11 | Norm 1.024
TRAINING: | Iteration [12/12] | Loss 0.08 | Norm 1.892
Epoch: 1035/10000 | Epoch Time: 0.115 seconds
TRAINING: | Iteration [1/12] | Loss 0.10 | Norm 2.363
TRAINING: | Iteration [2/12] | Loss 0.06 | Norm 0.830
TRAINING: | Iteration [3/12] | Loss 0.15 | Norm 2.476
TRAINING: | Iteration [4/12] | Loss 0.07 | Norm 1.080
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 0.666
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 1.035
TRAINING: | Iteration [7/12] | Loss 0.11 | Norm 2.211
TRAINING: | Iteration [8/12] | Loss 0.11 | Norm 2.645
TRAINING: | Iteration [9/12] | Loss 0.23 | Norm 3.574
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 1.347
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 1.869
TRAINING: | Iteration [12/12] | Loss 0.12 | Norm 2.176
Epoch: 1036/10000 | Epoch Time: 0.102 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 1.131
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 1.239
TRAINING: | Iteration [3/12] | Loss 0.17 | Norm 2.803
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 1.878
TRAINING: | Iteration [5/12] | Loss 0.21 | Norm 3.029
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 2.071
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 1.358
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 2.063
TRAINING: | Iteration [9/12] | Loss 0.10 | Norm 1.936
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 1.679
TRAINING: | Iteration [11/12] | Loss 0.28 | Norm 4.398
TRAINING: | Iteration [12/12] | Loss 0.12 | Norm 2.709
Epoch: 1037/10000 | Epoch Time: 0.101 seconds
TRAINING: | Iteration [1/12] | Loss 0.11 | Norm 3.117
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 2.998
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 1.629
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 2.987
TRAINING: | Iteration [5/12] | Loss 0.14 | Norm 4.230
TRAINING: | Iteration [6/12] | Loss 0.13 | Norm 4.000
TRAINING: | Iteration [7/12] | Loss 0.10 | Norm 2.045
TRAINING: | Iteration [8/12] | Loss 0.09 | Norm 1.595
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.303
TRAINING: | Iteration [10/12] | Loss 0.10 | Norm 3.018
TRAINING: | Iteration [11/12] | Loss 0.09 | Norm 2.585
TRAINING: | Iteration [12/12] | Loss 0.38 | Norm 5.000
Epoch: 1038/10000 | Epoch Time: 0.100 seconds
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 2.772
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 1.114
TRAINING: | Iteration [3/12] | Loss 0.07 | Norm 3.507
TRAINING: | Iteration [4/12] | Loss 0.08 | Norm 2.454
TRAINING: | Iteration [5/12] | Loss 0.22 | Norm 3.872
TRAINING: | Iteration [6/12] | Loss 0.14 | Norm 2.847
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 3.293
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 1.538
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 2.240
TRAINING: | Iteration [10/12] | Loss 0.08 | Norm 2.196
TRAINING: | Iteration [11/12] | Loss 0.08 | Norm 2.340
TRAINING: | Iteration [12/12] | Loss 0.10 | Norm 2.911
Epoch: 1039/10000 | Epoch Time: 0.103 seconds
TRAINING: | Iteration [1/12] | Loss 0.20 | Norm 3.195
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 0.785
TRAINING: | Iteration [3/12] | Loss 0.10 | Norm 2.840
TRAINING: | Iteration [4/12] | Loss 0.14 | Norm 4.790
TRAINING: | Iteration [5/12] | Loss 0.08 | Norm 1.100
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 1.348
TRAINING: | Iteration [7/12] | Loss 0.08 | Norm 1.751
TRAINING: | Iteration [8/12] | Loss 0.12 | Norm 4.886
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 1.640
TRAINING: | Iteration [10/12] | Loss 0.14 | Norm 3.014
TRAINING: | Iteration [11/12] | Loss 0.14 | Norm 3.017
TRAINING: | Iteration [12/12] | Loss 0.19 | Norm 3.430
Epoch: 1040/10000 | Epoch Time: 0.104 seconds
Saving Model
TRAINING: | Iteration [1/12] | Loss 0.13 | Norm 3.112
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 1.745
TRAINING: | Iteration [3/12] | Loss 0.09 | Norm 1.120
TRAINING: | Iteration [4/12] | Loss 0.13 | Norm 2.568
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 2.195
TRAINING: | Iteration [6/12] | Loss 0.07 | Norm 1.585
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 2.405
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 2.745
TRAINING: | Iteration [9/12] | Loss 0.06 | Norm 1.462
TRAINING: | Iteration [10/12] | Loss 0.11 | Norm 2.508
TRAINING: | Iteration [11/12] | Loss 0.09 | Norm 2.497
TRAINING: | Iteration [12/12] | Loss 0.17 | Norm 4.881
Epoch: 1041/10000 | Epoch Time: 0.118 seconds
TRAINING: | Iteration [1/12] | Loss 0.08 | Norm 2.037
TRAINING: | Iteration [2/12] | Loss 0.07 | Norm 1.110
TRAINING: | Iteration [3/12] | Loss 0.13 | Norm 2.467
TRAINING: | Iteration [4/12] | Loss 0.10 | Norm 2.309
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 2.859
TRAINING: | Iteration [6/12] | Loss 0.13 | Norm 3.716
TRAINING: | Iteration [7/12] | Loss 0.12 | Norm 3.618
TRAINING: | Iteration [8/12] | Loss 0.11 | Norm 1.730
TRAINING: | Iteration [9/12] | Loss 0.31 | Norm 4.834
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 2.790
TRAINING: | Iteration [11/12] | Loss 0.11 | Norm 3.604
TRAINING: | Iteration [12/12] | Loss 0.18 | Norm 4.099
Epoch: 1042/10000 | Epoch Time: 0.116 seconds
TRAINING: | Iteration [1/12] | Loss 0.09 | Norm 1.722
TRAINING: | Iteration [2/12] | Loss 0.08 | Norm 1.652
TRAINING: | Iteration [3/12] | Loss 0.08 | Norm 1.219
TRAINING: | Iteration [4/12] | Loss 0.13 | Norm 2.261
TRAINING: | Iteration [5/12] | Loss 0.10 | Norm 1.806
TRAINING: | Iteration [6/12] | Loss 0.09 | Norm 3.010
TRAINING: | Iteration [7/12] | Loss 0.16 | Norm 2.429
TRAINING: | Iteration [8/12] | Loss 0.11 | Norm 1.216
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.026
TRAINING: | Iteration [10/12] | Loss 0.14 | Norm 3.318
TRAINING: | Iteration [11/12] | Loss 0.11 | Norm 3.248
TRAINING: | Iteration [12/12] | Loss 0.11 | Norm 1.411
Epoch: 1043/10000 | Epoch Time: 0.101 seconds
TRAINING: | Iteration [1/12] | Loss 0.22 | Norm 3.358
TRAINING: | Iteration [2/12] | Loss 0.17 | Norm 3.074
TRAINING: | Iteration [3/12] | Loss 0.14 | Norm 2.096
TRAINING: | Iteration [4/12] | Loss 0.10 | Norm 1.973
TRAINING: | Iteration [5/12] | Loss 0.17 | Norm 3.374
TRAINING: | Iteration [6/12] | Loss 0.08 | Norm 1.830
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 1.550
TRAINING: | Iteration [8/12] | Loss 0.07 | Norm 2.464
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 1.307
TRAINING: | Iteration [10/12] | Loss 0.12 | Norm 3.844
TRAINING: | Iteration [11/12] | Loss 0.40 | Norm 5.000
TRAINING: | Iteration [12/12] | Loss 0.08 | Norm 1.345
Epoch: 1044/10000 | Epoch Time: 0.102 seconds
TRAINING: | Iteration [1/12] | Loss 0.12 | Norm 3.139
TRAINING: | Iteration [2/12] | Loss 0.09 | Norm 2.379
TRAINING: | Iteration [3/12] | Loss 0.15 | Norm 2.551
TRAINING: | Iteration [4/12] | Loss 0.09 | Norm 2.961
TRAINING: | Iteration [5/12] | Loss 0.11 | Norm 2.155
TRAINING: | Iteration [6/12] | Loss 0.10 | Norm 1.374
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 2.689
TRAINING: | Iteration [8/12] | Loss 0.08 | Norm 2.352
TRAINING: | Iteration [9/12] | Loss 0.10 | Norm 1.983
TRAINING: | Iteration [10/12] | Loss 0.12 | Norm 2.913
TRAINING: | Iteration [11/12] | Loss 0.13 | Norm 2.336
TRAINING: | Iteration [12/12] | Loss 0.07 | Norm 1.452
Epoch: 1045/10000 | Epoch Time: 0.105 seconds
TRAINING: | Iteration [1/12] | Loss 0.10 | Norm 0.972
TRAINING: | Iteration [2/12] | Loss 0.10 | Norm 1.501
TRAINING: | Iteration [3/12] | Loss 0.06 | Norm 1.360
TRAINING: | Iteration [4/12] | Loss 0.11 | Norm 1.608
TRAINING: | Iteration [5/12] | Loss 0.09 | Norm 1.676
TRAINING: | Iteration [6/12] | Loss 0.06 | Norm 1.448
TRAINING: | Iteration [7/12] | Loss 0.09 | Norm 2.533
TRAINING: | Iteration [8/12] | Loss 0.16 | Norm 3.135
TRAINING: | Iteration [9/12] | Loss 0.07 | Norm 0.588
TRAINING: | Iteration [10/12] | Loss 0.07 | Norm 0.745
TRAINING: | Iteration [11/12] | Loss 0.09 | Norm 1.123
TRAINING: | Iteration [12/12] | Loss 0.14 | Norm 3.638
Epoch: 1046/10000 | Epoch Time: 0.103 seconds
TRAINING: | Iteration [1/12] | Loss 0.07 | Norm 3.086
TRAINING: | Iteration [2/12] | Loss 0.18 | Norm 2.997
TRAINING: | Iteration [3/12] | Loss 0.35 | Norm 4.655
TRAINING: | Iteration [4/12] | Loss 0.11 | Norm 2.259
TRAINING: | Iteration [5/12] | Loss 0.12 | Norm 2.245
TRAINING: | Iteration [6/12] | Loss 0.14 | Norm 3.149
TRAINING: | Iteration [7/12] | Loss 0.10 | Norm 3.013
TRAINING: | Iteration [8/12] | Loss 0.11 | Norm 1.874
TRAINING: | Iteration [9/12] | Loss 0.08 | Norm 1.885
TRAINING: | Iteration [10/12] | Loss 0.09 | Norm 1.235
TRAINING: | Iteration [11/12] | Loss 0.13 | Norm 1.893
TRAINING: | Iteration [12/12] | Loss 0.17 | Norm 2.919
